 Total Fwd Packets,Total Length of Fwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean,Bwd Packet Length Max, Bwd Packet Length Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags,FIN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Variance, Down/Up Ratio, Label
6.0,497.0,149.0,68.0,82.83333333333333,4532.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4532.0,482.6363636363636,1804282.854545455,0.8333333333333334,Bruteforce
12.0,1140.0,295.0,68.0,95.0,4708.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4708.0,497.27272727272725,1783866.207792208,0.8333333333333334,Bruteforce
18.0,1637.0,295.0,68.0,90.94444444444444,4708.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4708.0,492.3939393939394,1734549.6837121209,0.8333333333333334,Bruteforce
18.0,1491.0,149.0,68.0,82.83333333333333,4532.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4532.0,482.6363636363636,1691515.1761363635,0.8333333333333334,Bruteforce
6.0,497.0,149.0,68.0,82.83333333333333,4532.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4532.0,482.6363636363636,1804282.854545455,0.8333333333333334,Bruteforce
12.0,1142.0,297.0,68.0,95.16666666666667,4708.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4708.0,497.3636363636364,1783827.8614718618,0.8333333333333334,Bruteforce
6.0,649.0,301.0,68.0,108.16666666666667,4708.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4708.0,512.4545454545455,1941107.8727272737,0.8333333333333334,Bruteforce
12.0,1141.0,296.0,68.0,95.08333333333333,4708.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4708.0,497.3181818181818,1783846.989177489,0.8333333333333334,Bruteforce
12.0,994.0,149.0,68.0,82.83333333333333,4532.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4532.0,482.6363636363636,1718364.6233766235,0.8333333333333334,Bruteforce
6.0,645.0,297.0,68.0,107.5,4708.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4708.0,512.0909090909091,1941278.4909090912,0.8333333333333334,Bruteforce
6.0,497.0,149.0,68.0,82.83333333333333,4532.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4532.0,482.6363636363636,1804282.854545455,0.8333333333333334,Bruteforce
6.0,645.0,297.0,68.0,107.5,4708.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4708.0,512.0909090909091,1941278.4909090912,0.8333333333333334,Bruteforce
12.0,1143.0,298.0,68.0,95.25,4708.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4708.0,497.40909090909093,1783808.8246753248,0.8333333333333334,Bruteforce
12.0,994.0,149.0,68.0,82.83333333333333,4532.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4532.0,482.6363636363636,1718364.6233766235,0.8333333333333334,Bruteforce
6.0,643.0,295.0,68.0,107.16666666666667,4708.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4708.0,511.90909090909093,1941364.8909090913,0.8333333333333334,Bruteforce
6.0,643.0,295.0,68.0,107.16666666666667,4708.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4708.0,511.90909090909093,1941364.8909090913,0.8333333333333334,Bruteforce
6.0,643.0,295.0,68.0,107.16666666666667,4708.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4708.0,511.90909090909093,1941364.8909090913,0.8333333333333334,Bruteforce
6.0,497.0,149.0,68.0,82.83333333333333,4532.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4532.0,482.6363636363636,1804282.854545455,0.8333333333333334,Bruteforce
6.0,643.0,295.0,68.0,107.16666666666667,4708.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4708.0,511.90909090909093,1941364.8909090913,0.8333333333333334,Bruteforce
12.0,1287.0,296.0,68.0,107.25,4708.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4708.0,511.95454545454544,1848898.3311688309,0.8333333333333334,Bruteforce
5.0,655.0,375.0,68.0,131.0,1391.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1391.0,232.6,174863.82222222222,1.0,SQL Injection
5.0,643.0,363.0,68.0,128.6,1373.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1373.0,229.6,169892.48888888894,1.0,SQL Injection
5.0,724.0,444.0,68.0,144.8,1428.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1428.0,243.2,187128.17777777778,1.0,SQL Injection
6.0,997.0,649.0,68.0,166.16666666666666,1467.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1467.0,267.6,210720.93333333335,0.6666666666666666,SQL Injection
5.0,751.0,471.0,68.0,150.2,1437.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1437.0,246.8,190778.1777777778,1.0,SQL Injection
5.0,624.0,344.0,68.0,124.8,1386.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1386.0,229.0,172690.88888888885,1.0,SQL Injection
6.0,1020.0,672.0,68.0,170.0,1489.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1489.0,253.54545454545453,200548.67272727276,0.8333333333333334,SQL Injection
5.0,939.0,659.0,68.0,187.8,1478.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1478.0,269.7,214520.01111111115,1.0,SQL Injection
5.0,629.0,349.0,68.0,125.8,1370.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1370.0,227.9,168734.76666666663,1.0,SQL Injection
5.0,933.0,653.0,68.0,186.6,1476.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1476.0,268.9,213467.65555555557,1.0,SQL Injection
5.0,901.0,621.0,68.0,180.2,1448.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1448.0,262.9,203386.32222222222,1.0,SQL Injection
5.0,617.0,337.0,68.0,123.4,1360.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1360.0,225.7,165895.5666666666,1.0,SQL Injection
5.0,927.0,647.0,68.0,185.4,1457.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1457.0,266.4,207896.04444444447,1.0,SQL Injection
5.0,910.0,630.0,68.0,182.0,1453.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1453.0,264.3,205428.90000000005,1.0,SQL Injection
5.0,629.0,349.0,68.0,125.8,1380.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1380.0,228.9,171282.7666666667,1.0,SQL Injection
5.0,732.0,452.0,68.0,146.4,1436.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1436.0,244.8,189602.84444444446,1.0,SQL Injection
5.0,707.0,427.0,68.0,141.4,1419.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1419.0,240.6,184033.59999999998,1.0,SQL Injection
5.0,701.0,421.0,68.0,140.2,1419.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1419.0,240.0,183788.66666666663,1.0,SQL Injection
5.0,701.0,421.0,68.0,140.2,1420.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1420.0,240.1,184050.76666666663,1.0,SQL Injection
6.0,664.0,316.0,68.0,110.66666666666667,1346.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1346.0,222.2,161904.40000000005,0.6666666666666666,SQL Injection
6.0,929.0,581.0,68.0,154.83333333333334,1626.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1626.0,276.7,250567.1222222222,0.6666666666666666,SQL Injection
5.0,649.0,369.0,68.0,129.8,1387.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1387.0,231.6,173648.93333333335,1.0,SQL Injection
5.0,643.0,363.0,68.0,128.6,1371.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1371.0,229.4,169384.7111111111,1.0,SQL Injection
5.0,763.0,483.0,68.0,152.6,1460.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1460.0,250.3,197520.45555555559,1.0,SQL Injection
5.0,551.0,271.0,68.0,110.2,1684.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1684.0,251.5,257341.16666666663,1.0,SQL Injection
5.0,725.0,445.0,68.0,145.0,1428.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1428.0,243.3,187172.9,1.0,SQL Injection
6.0,723.0,375.0,68.0,120.5,1395.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1395.0,233.0,175895.11111111112,0.6666666666666666,SQL Injection
5.0,734.0,454.0,68.0,146.8,1434.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1434.0,244.8,189166.40000000005,1.0,SQL Injection
5.0,724.0,444.0,68.0,144.8,1428.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1428.0,243.2,187128.17777777778,1.0,SQL Injection
5.0,991.0,711.0,68.0,198.2,1471.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1471.0,274.2,217422.40000000002,1.0,SQL Injection
5.0,597.0,317.0,68.0,119.4,1626.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1626.0,250.3,239684.45555555553,1.0,SQL Injection
6.0,988.0,640.0,68.0,164.66666666666666,1459.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1459.0,265.9,207838.7666666667,0.6666666666666666,SQL Injection
5.0,625.0,345.0,68.0,125.0,1371.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1371.0,227.6,168882.7111111111,1.0,SQL Injection
5.0,1000.0,720.0,68.0,200.0,1478.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1478.0,275.8,220169.28888888887,1.0,SQL Injection
5.0,649.0,369.0,68.0,129.8,1389.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1389.0,231.8,174162.84444444446,1.0,SQL Injection
5.0,1017.0,737.0,68.0,203.4,1482.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1482.0,277.9,222944.98888888888,1.0,SQL Injection
5.0,626.0,346.0,68.0,125.2,1369.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1369.0,227.5,168401.16666666672,1.0,SQL Injection
5.0,617.0,337.0,68.0,123.4,1356.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1356.0,225.3,164888.90000000002,1.0,SQL Injection
5.0,626.0,346.0,68.0,125.2,1366.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1366.0,227.2,167641.06666666665,1.0,SQL Injection
5.0,632.0,352.0,68.0,126.4,1381.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1381.0,229.3,171619.56666666662,1.0,SQL Injection
5.0,729.0,449.0,68.0,145.8,1435.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1435.0,244.4,189200.9333333333,1.0,SQL Injection
5.0,757.0,477.0,68.0,151.4,1458.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1458.0,249.5,196676.27777777775,1.0,SQL Injection
5.0,626.0,346.0,68.0,125.2,1363.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1363.0,226.9,166882.76666666666,1.0,SQL Injection
5.0,726.0,446.0,68.0,145.2,1424.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1424.0,243.0,186166.4444444444,1.0,SQL Injection
5.0,958.0,678.0,68.0,191.6,1490.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1490.0,272.8,219431.28888888893,1.0,SQL Injection
5.0,1029.0,749.0,68.0,205.8,1501.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1501.0,281.0,229298.66666666663,1.0,SQL Injection
6.0,1014.0,666.0,68.0,169.0,1469.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1469.0,269.5,212723.38888888888,0.6666666666666666,SQL Injection
5.0,638.0,358.0,68.0,127.6,1386.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1386.0,230.4,173068.26666666666,1.0,SQL Injection
5.0,1023.0,743.0,68.0,204.6,1500.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1500.0,280.3,228407.12222222227,1.0,SQL Injection
5.0,729.0,449.0,68.0,145.8,1425.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1425.0,243.4,186565.15555555554,1.0,SQL Injection
5.0,736.0,456.0,68.0,147.2,1456.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1456.0,247.2,195121.06666666668,1.0,SQL Injection
5.0,641.0,361.0,68.0,128.2,1391.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1391.0,231.2,174440.40000000002,1.0,SQL Injection
5.0,638.0,358.0,68.0,127.6,1389.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1389.0,230.7,173839.56666666665,1.0,SQL Injection
5.0,635.0,355.0,68.0,127.0,1384.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1384.0,229.9,172470.76666666666,1.0,SQL Injection
5.0,685.0,405.0,68.0,137.0,1386.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1386.0,235.1,174621.87777777776,1.0,SQL Injection
5.0,727.0,447.0,68.0,145.4,1388.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1388.0,239.5,176894.0555555556,1.0,SQL Injection
5.0,748.0,468.0,68.0,149.6,1389.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1389.0,241.7,178161.34444444446,1.0,SQL Injection
5.0,872.0,592.0,68.0,174.4,1523.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1523.0,267.5,221525.1666666667,1.0,SQL Injection
5.0,643.0,363.0,68.0,128.6,1385.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1385.0,230.8,172955.95555555559,1.0,SQL Injection
5.0,650.0,370.0,68.0,130.0,1463.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1463.0,239.3,193768.90000000005,1.0,SQL Injection
5.0,671.0,391.0,68.0,134.2,1386.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1386.0,233.7,174112.9,1.0,SQL Injection
5.0,678.0,398.0,68.0,135.6,1386.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1386.0,234.4,174362.4888888889,1.0,SQL Injection
5.0,769.0,489.0,68.0,153.8,1390.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1390.0,243.9,179516.09999999998,1.0,SQL Injection
5.0,701.0,421.0,68.0,140.2,1420.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1420.0,240.1,184050.76666666663,1.0,SQL Injection
5.0,623.0,343.0,68.0,124.6,1369.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1369.0,227.2,168323.06666666662,1.0,SQL Injection
5.0,706.0,426.0,68.0,141.2,1388.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1388.0,237.4,175969.82222222222,1.0,SQL Injection
5.0,713.0,433.0,68.0,142.6,1388.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1388.0,238.1,176268.09999999998,1.0,SQL Injection
5.0,734.0,454.0,68.0,146.8,1389.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1389.0,240.3,177476.90000000005,1.0,SQL Injection
5.0,785.0,505.0,68.0,157.0,1563.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1563.0,262.8,227405.7333333333,1.0,SQL Injection
5.0,910.0,630.0,68.0,182.0,1790.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1790.0,298.0,305806.22222222225,1.0,SQL Injection
5.0,1009.0,729.0,68.0,201.8,4796.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,4796.0,608.5,2207736.722222222,1.0,SQL Injection
5.0,1089.0,809.0,68.0,217.8,1554.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1554.0,292.3,250477.7888888889,1.0,SQL Injection
5.0,636.0,356.0,68.0,127.2,1382.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1382.0,229.8,171986.17777777778,1.0,SQL Injection
5.0,657.0,377.0,68.0,131.4,1386.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1386.0,232.3,173643.12222222218,1.0,SQL Injection
5.0,692.0,412.0,68.0,138.4,1387.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1387.0,235.9,175146.7666666667,1.0,SQL Injection
5.0,720.0,440.0,68.0,144.0,1388.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1388.0,238.8,176576.17777777778,1.0,SQL Injection
5.0,1119.0,839.0,68.0,223.8,1727.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1727.0,312.6,305395.3777777778,1.0,SQL Injection
5.0,664.0,384.0,68.0,132.8,1386.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1386.0,233.0,173873.1111111111,1.0,SQL Injection
5.0,699.0,419.0,68.0,139.8,1388.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1388.0,236.7,175681.3444444445,1.0,SQL Injection
5.0,2289.0,2009.0,68.0,457.8,1551.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,2009.0,412.0,531504.2222222221,1.0,SQL Injection
5.0,1094.0,814.0,68.0,218.8,1556.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1556.0,293.0,251615.33333333334,1.0,SQL Injection
5.0,867.0,587.0,68.0,173.4,1615.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1615.0,276.2,247691.73333333334,1.0,SQL Injection
5.0,741.0,461.0,68.0,148.2,1389.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1389.0,241.0,177814.22222222222,1.0,SQL Injection
5.0,755.0,475.0,68.0,151.0,1389.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1389.0,242.4,178518.26666666666,1.0,SQL Injection
5.0,770.0,490.0,68.0,154.0,1611.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1611.0,266.1,240736.1,1.0,SQL Injection
5.0,924.0,644.0,68.0,184.8,1754.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1754.0,295.8,295063.51111111115,1.0,SQL Injection
5.0,867.0,587.0,68.0,173.4,1615.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1615.0,276.2,247691.73333333334,1.0,SQL Injection
5.0,872.0,592.0,68.0,174.4,1523.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1523.0,267.5,221525.1666666667,1.0,SQL Injection
5.0,762.0,482.0,68.0,152.4,1390.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1390.0,243.2,179139.73333333334,1.0,SQL Injection
5.0,934.0,654.0,68.0,186.8,1720.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1720.0,293.4,284952.93333333335,1.0,SQL Injection
5.0,787.0,507.0,68.0,157.4,1596.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1596.0,266.3,237156.01111111115,1.0,SQL Injection
5.0,895.0,615.0,68.0,179.0,2265.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,2265.0,344.0,484931.77777777775,1.0,SQL Injection
5.0,790.0,510.0,68.0,158.0,1572.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1572.0,264.2,230284.84444444443,1.0,SQL Injection
5.0,871.0,591.0,68.0,174.2,1522.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1522.0,267.3,221174.2333333333,1.0,SQL Injection
5.0,870.0,590.0,68.0,174.0,1521.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1521.0,267.1,220823.65555555557,1.0,SQL Injection
5.0,872.0,592.0,68.0,174.4,1523.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1523.0,267.5,221525.1666666667,1.0,SQL Injection
5.0,864.0,584.0,68.0,172.8,1626.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1626.0,277.0,250770.88888888885,1.0,SQL Injection
5.0,869.0,589.0,68.0,173.8,1519.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1519.0,266.8,220195.06666666668,1.0,SQL Injection
5.0,869.0,589.0,68.0,173.8,1518.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1518.0,266.7,219916.90000000002,1.0,SQL Injection
5.0,869.0,589.0,68.0,173.8,1518.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1518.0,266.7,219916.90000000002,1.0,SQL Injection
5.0,869.0,589.0,68.0,173.8,1518.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1518.0,266.7,219916.90000000002,1.0,SQL Injection
5.0,878.0,598.0,68.0,175.6,1526.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1526.0,268.4,222798.93333333335,1.0,SQL Injection
5.0,877.0,597.0,68.0,175.4,1526.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1526.0,268.3,222725.78888888887,1.0,SQL Injection
5.0,1453.0,1173.0,68.0,290.6,1733.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1733.0,346.6,357466.48888888885,1.0,SQL Injection
5.0,867.0,587.0,68.0,173.4,1606.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1606.0,275.3,245022.23333333334,1.0,SQL Injection
5.0,788.0,508.0,68.0,157.6,1567.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1567.0,263.5,228725.16666666666,1.0,SQL Injection
5.0,873.0,593.0,68.0,174.6,1513.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1513.0,266.6,218817.59999999998,1.0,SQL Injection
5.0,875.0,595.0,68.0,175.0,1518.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1518.0,267.3,220350.2333333333,1.0,SQL Injection
5.0,868.0,588.0,68.0,173.6,1517.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1517.0,266.5,219567.38888888888,1.0,SQL Injection
5.0,993.0,713.0,68.0,198.6,1522.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1522.0,279.5,231438.49999999997,1.0,SQL Injection
5.0,878.0,598.0,68.0,175.6,1526.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1526.0,268.4,222798.93333333335,1.0,SQL Injection
5.0,1046.0,766.0,68.0,209.2,1595.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1595.0,292.1,257428.1,1.0,SQL Injection
5.0,1046.0,766.0,68.0,209.2,1595.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1595.0,292.1,257428.1,1.0,SQL Injection
5.0,1213.0,933.0,68.0,242.6,1671.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1671.0,316.4,300104.0444444444,1.0,SQL Injection
5.0,782.0,502.0,68.0,156.4,1479.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1479.0,254.1,203674.7666666667,1.0,SQL Injection
5.0,1182.0,902.0,68.0,236.4,1658.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1658.0,312.0,292047.1111111112,1.0,SQL Injection
5.0,922.0,642.0,68.0,184.4,1700.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,1700.0,290.2,277699.9555555556,1.0,SQL Injection
5.0,815.0,535.0,68.0,163.0,9351.0,68.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,68.0,9351.0,1044.6,8539425.600000001,1.0,SQL Injection
