 Destination Port, Flow Duration, Total Fwd Packets,Total Length of Fwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean,Bwd Packet Length Max, Bwd Packet Length Min,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Variance,FIN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, Down/Up Ratio, act_data_pkt_fwd,Active Mean, Active Std, Active Max, Active Min, Idle Std, Label
80.0,1493000.0,159330.0,8922484.0,60.0,56.0,56.00002510512772,60.0,0.0,9177711.989283321,160076.35632953784,9.370371300178244,13.251706177183685,1000.0,0.0,18.740742600356487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106718.01741460146,53358.338914936365,56.0,60.0,57.33333891227395,5.333333333333336,0.0,1.0,0.0,1.0,0.0,0.49999372371806944,159330.0,1493000.0,0.0,1493000.0,1493000.0,0.0,DoS
80.0,1217000.0,144721.0,8104380.0,60.0,56.0,56.00002763938889,60.0,0.0,10226721.44617913,178373.0484798685,8.409225964262516,11.89244140772002,1000.0,0.0,16.811542129047414,0.009771932134527544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118916.18734593262,59456.861133935905,56.0,60.0,57.333333333333336,5.333296481069453,0.0,1.0,0.0,1.0,0.0,0.49998963522916506,144721.0,1217000.0,0.0,1217000.0,1217000.0,0.0,DoS
80.0,1221000.0,133771.0,7491180.0,60.0,56.0,56.000029901847185,60.0,0.0,9422162.162162162,164339.88533988534,9.126788357178096,12.907227875630122,1000.0,0.0,18.253576714356193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109558.55855855855,54781.326781326774,56.0,60.0,57.333386491510474,5.333572528441794,0.0,1.0,0.0,1.0,0.0,0.5000186886544916,133771.0,1221000.0,0.0,1221000.0,1221000.0,0.0,DoS
80.0,1366000.0,158883.0,8897452.0,60.0,56.0,56.00002517575826,60.0,0.0,10003171.30307467,174473.6456808199,8.595952476842529,12.156512574265303,1000.0,0.0,17.191904953685057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116312.5915080527,58161.0541727672,56.0,60.0,57.33342284469918,5.333635387300311,0.0,1.0,0.0,1.0,0.0,0.5000409106071764,158883.0,1366000.0,0.0,1366000.0,1366000.0,0.0,DoS
80.0,1371000.0,148974.0,8342552.0,60.0,56.0,56.00005370064575,60.0,0.0,9344706.0539752,162989.0590809628,9.203071718175227,13.015108839335669,1000.0,0.0,18.406143436350455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108660.83150984683,54328.227571115975,56.0,60.0,57.333333333333336,5.333333333333335,0.0,1.0,0.0,1.0,0.0,0.49997986225784363,148974.0,1371000.0,0.0,1371000.0,1371000.0,0.0,DoS
80.0,1413000.0,160683.0,8998252.0,60.0,56.0,56.00002489373487,60.0,0.0,9779654.635527248,170575.37154989384,8.793766569995395,12.436263947630621,1000.0,0.0,17.58753313999079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113717.6220806794,56857.74946921444,56.0,60.0,57.333333333333336,5.333333333333336,0.0,1.0,0.0,1.0,0.0,0.499990664849424,160683.0,1413000.0,0.0,1413000.0,1413000.0,0.0,DoS
80.0,1328000.0,145647.0,8156236.0,60.0,56.0,56.00002746366214,60.0,0.0,9431984.939759037,164511.2951807229,9.117622827012331,12.89426585856336,1000.0,0.0,18.235245654024663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109673.94578313253,54837.34939759036,56.0,60.0,57.33335774542159,5.333443184210768,0.0,1.0,0.0,1.0,0.0,0.5000034329577677,145647.0,1328000.0,0.0,1328000.0,1328000.0,0.0,DoS
80.0,1173000.0,141775.0,7939404.0,60.0,56.0,56.00002821371892,60.0,0.0,10394496.163682865,181299.23273657289,8.273031187846472,11.699832907788078,1000.0,0.0,16.546062375692944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120865.30264279625,60433.93009377664,56.0,60.0,57.33337095135989,5.333446179453544,0.0,1.0,0.0,1.0,0.0,0.5000105801445953,141775.0,1173000.0,0.0,1173000.0,1173000.0,0.0,DoS
80.0,1357000.0,155229.0,8692828.0,60.0,56.0,56.00002576838091,60.0,0.0,9837588.798820928,171585.8511422255,8.741979539773752,12.363026027136149,1000.0,0.0,17.483959079547503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114391.3043478261,57194.54679439941,56.0,60.0,57.333333333333336,5.333333333333336,0.0,1.0,0.0,1.0,0.0,0.49999033685715943,155229.0,1357000.0,0.0,1357000.0,1357000.0,0.0,DoS
80.0,1229000.0,141487.0,7923276.0,60.0,56.0,56.00002827114859,60.0,0.0,9900566.314076485,172684.29617575262,8.686371796502835,12.284384802429456,1000.0,0.0,17.37274359300567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115123.67778681855,57560.61838893409,56.0,60.0,57.333333333333336,5.333333333333335,0.0,1.0,0.0,1.0,0.0,0.49998939831928024,141487.0,1229000.0,0.0,1229000.0,1229000.0,0.0,DoS
80.0,1281000.0,151937.0,8508476.0,60.0,56.0,56.000026326701196,60.0,0.0,10200231.069476971,177911.00702576112,8.43118155012637,11.923491295018529,1000.0,0.0,16.86236310025274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118608.118657299,59302.88836846214,56.0,60.0,57.333333333333336,5.333333333333335,0.0,1.0,0.0,1.0,0.0,0.4999901274870506,151937.0,1281000.0,0.0,1281000.0,1281000.0,0.0,DoS
80.0,1413000.0,150857.0,8448000.0,60.0,56.0,56.00005303035325,60.0,0.0,9181698.513800424,160145.78910120312,9.37243152954901,13.235872087326738,1000.0,0.0,18.71834981573296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106763.62349610757,53382.16560509554,56.0,60.0,57.333374579072505,5.333474737297949,0.0,1.0,0.0,1.0,0.0,0.500003314397078,150857.0,1413000.0,0.0,1413000.0,1413000.0,0.0,DoS
80.0,1273000.0,150964.0,8453988.0,60.0,56.0,56.00002649638324,60.0,0.0,10198623.723487824,177882.9536527887,8.432362253752501,11.925161062099745,1000.0,0.0,16.864724507505002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118589.15946582876,59293.79418695994,56.0,60.0,57.333339221444504,5.333333333333335,0.0,1.0,0.0,1.0,0.0,0.4999933759041891,150964.0,1273000.0,0.0,1273000.0,1273000.0,0.0,DoS
80.0,1265000.0,146263.0,8190732.0,60.0,56.0,56.000027347996415,60.0,0.0,9943503.557312254,173433.20158102768,8.648862999275273,12.231339352681937,1000.0,0.0,17.297725998550547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115622.92490118578,57810.2766798419,56.0,60.0,57.333333333333336,5.333333333333335,0.0,1.0,0.0,1.0,0.0,0.4999897445013435,146263.0,1265000.0,0.0,1265000.0,1265000.0,0.0,DoS
80.0,1378000.0,154736.0,8665220.0,60.0,56.0,56.00002585048082,60.0,0.0,9656966.618287373,168435.41364296083,8.905260436861832,12.593940086274559,1000.0,0.0,17.810520873723664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112290.27576197388,56145.13788098694,56.0,60.0,57.333350566987214,5.333402266166906,0.0,1.0,0.0,1.0,0.0,0.5,154736.0,1378000.0,0.0,1378000.0,1378000.0,0.0,DoS
80.0,1239000.0,143261.0,8022620.0,60.0,56.0,56.000027921067144,60.0,0.0,9943793.381759483,173438.25665859564,8.648610917213457,12.230982854811286,1000.0,0.0,17.297221834426914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115626.31154156577,57811.945117029856,56.0,60.0,57.333333333333336,5.333333333333335,0.0,1.0,0.0,1.0,0.0,0.4999895295998213,143261.0,1239000.0,0.0,1239000.0,1239000.0,0.0,DoS
80.0,1262000.0,143599.0,8041548.0,60.0,56.0,56.000027855347184,60.0,0.0,9785600.633914422,170679.08082408874,8.788423237092438,12.428707333770987,1000.0,0.0,17.576846474184876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113786.84627575277,56892.234548335975,56.0,60.0,57.333333333333336,5.333333333333335,0.0,1.0,0.0,1.0,0.0,0.49998955424480673,143599.0,1262000.0,0.0,1262000.0,1262000.0,0.0,DoS
80.0,1218000.0,140887.0,7889676.0,60.0,56.0,56.000028391547836,60.0,0.0,9947615.763546798,173504.92610837438,8.645287679400365,12.226283086825022,1000.0,0.0,17.29057535880073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115670.77175697866,57834.15435139573,56.0,60.0,57.333333333333336,5.333333333333335,0.0,1.0,0.0,1.0,0.0,0.49998935316956145,140887.0,1218000.0,0.0,1218000.0,1218000.0,0.0,DoS
80.0,1383000.0,157266.0,8806904.0,60.0,56.0,56.000050869227934,60.0,0.0,9779250.90383225,170568.32971800433,8.794129616441143,12.43677737283797,1000.0,0.0,17.581900498524774,0.008992608367923333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113713.66594360086,56854.66377440347,56.0,60.0,57.333333333333336,5.333333333333335,0.0,1.0,0.0,1.0,0.0,0.4999809240395254,157266.0,1383000.0,0.0,1383000.0,1383000.0,0.0,DoS
80.0,1235000.0,137361.0,7692220.0,60.0,56.0,56.000029120347115,60.0,0.0,9565149.797570849,166834.008097166,8.990972626674433,12.715155427568234,1000.0,0.0,17.981945253348865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111223.48178137651,55610.526315789466,56.0,60.0,57.333333333333336,5.333333333333334,0.0,1.0,0.0,1.0,0.0,0.49998907986983204,137361.0,1235000.0,0.0,1235000.0,1235000.0,0.0,DoS
80.0,1176000.0,156034.0,8737908.0,60.0,56.0,56.00002563543843,60.0,0.0,11410653.06122449,199022.9591836735,7.53652909510382,10.658261659515253,1000.0,0.0,15.07305819020764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132681.97278911565,66340.98639455783,56.0,60.0,57.33335042362562,5.3333675126036075,0.0,1.0,0.0,1.0,0.0,0.5,156034.0,1176000.0,0.0,1176000.0,1176000.0,0.0,DoS
80.0,1368000.0,149055.0,8347084.0,60.0,56.0,56.000026835731774,60.0,0.0,9370704.678362573,163442.2514619883,9.17628119130668,12.97722131289505,1000.0,0.0,18.35256238261336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108958.33333333333,54483.918128654965,56.0,60.0,57.33342874649468,5.333726858062787,0.0,1.0,0.0,1.0,0.0,0.5000436080641374,149055.0,1368000.0,0.0,1368000.0,1368000.0,0.0,DoS
80.0,1291000.0,145162.0,8129076.0,60.0,56.0,56.00002755542084,60.0,0.0,9670159.56622773,168665.3756777692,8.899787837875072,12.566717379806661,1000.0,0.0,17.772022153032268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112441.51820294347,56223.85747482572,56.0,60.0,57.33340068979136,5.33373745166653,0.0,1.0,0.0,1.0,0.0,0.5000275554208402,145162.0,1291000.0,0.0,1291000.0,1291000.0,0.0,DoS
80.0,1265000.0,145395.0,8142124.0,60.0,56.0,56.000027511262424,60.0,0.0,9884493.280632412,172403.95256916998,8.700496581702133,12.304360265223911,1000.0,0.0,17.400993163404266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114936.75889328064,57467.193675889335,56.0,60.0,57.333333333333336,5.333333333333335,0.0,1.0,0.0,1.0,0.0,0.4999896832765914,145395.0,1265000.0,0.0,1265000.0,1265000.0,0.0,DoS
80.0,1199000.0,139182.0,7794196.0,60.0,56.0,56.00002873934848,60.0,0.0,9982982.485404503,174121.76814011676,8.614372135128534,12.18256190482765,1000.0,0.0,17.228744270257067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116081.73477898249,58040.03336113427,56.0,60.0,57.33333971988581,5.333295015303264,0.0,1.0,0.0,1.0,0.0,0.49999281516288024,139182.0,1199000.0,0.0,1199000.0,1199000.0,0.0,DoS
80.0,1329000.0,154379.0,8645232.0,60.0,56.0,56.00005182051963,60.0,0.0,9990167.04288939,174246.80210684726,8.614212803440504,12.164017272672028,1000.0,0.0,17.202518199953367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116161.7757712566,58085.02633559067,56.0,60.0,57.333431214212304,5.333886024681125,0.0,1.0,0.0,1.0,0.0,0.5000356266072458,154379.0,1329000.0,0.0,1329000.0,1329000.0,0.0,DoS
80.0,1237000.0,140195.0,7850924.0,60.0,56.0,56.00002853168801,60.0,0.0,9746713.01535974,170000.80840743735,8.823487453100704,12.478295623603854,1000.0,0.0,17.646974906201407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113334.68067906224,56666.1277283751,56.0,60.0,57.333333333333336,5.333333333333335,0.0,1.0,0.0,1.0,0.0,0.49998930061699776,140195.0,1237000.0,0.0,1237000.0,1237000.0,0.0,DoS
80.0,1282000.0,149510.0,8372564.0,60.0,56.0,56.00002675406327,60.0,0.0,10029581.90327613,174934.47737909516,8.581136214668861,12.116641741910021,1000.0,0.0,17.135519081825116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116622.46489859594,58312.012480499216,56.0,60.0,57.33336305993775,5.333511688983419,0.0,1.0,0.0,1.0,0.0,0.5000066885158183,149510.0,1282000.0,0.0,1282000.0,1282000.0,0.0,DoS
80.0,1349000.0,155300.0,8696804.0,60.0,56.0,56.00002575660013,60.0,0.0,9900788.732394366,172687.91697553743,8.685630400350258,12.283336309935391,1000.0,0.0,17.371260800700515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115122.31282431431,57565.60415122313,56.0,60.0,57.333419186455814,5.333848418901925,0.0,1.0,0.0,1.0,0.0,0.5000386349001932,155300.0,1349000.0,0.0,1349000.0,1349000.0,0.0,DoS
80.0,1288000.0,147651.0,8268460.0,60.0,56.0,56.00002709091032,60.0,0.0,9858804.347826086,171955.7453416149,8.722859580923485,12.335986322018085,1000.0,0.0,17.44571916184697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114635.86956521739,57319.875776397515,56.0,60.0,57.333381494408044,5.333622289344297,0.0,1.0,0.0,1.0,0.0,0.5000169318189515,147651.0,1288000.0,0.0,1288000.0,1288000.0,0.0,DoS
80.0,1238000.0,152821.0,8557980.0,60.0,56.0,56.0000261744132,60.0,0.0,10615928.917609047,185161.5508885299,8.1010338960869,11.456592005090247,1000.0,0.0,16.2020677921738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123441.84168012925,61719.70920840064,56.0,60.0,57.333333333333336,5.333333333333335,0.0,1.0,0.0,1.0,0.0,0.4999901845950491,152821.0,1238000.0,0.0,1238000.0,1238000.0,0.0,DoS
80.0,1258000.0,148923.0,8339692.0,60.0,56.0,56.00002685951801,60.0,0.0,10180820.349761527,177572.33704292527,8.446807939193725,11.945590346368501,1000.0,0.0,16.89361587838745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118380.76311605723,59191.57392686804,56.0,60.0,57.33336914578353,5.333476575439352,0.0,1.0,0.0,1.0,0.0,0.5000100723192522,148923.0,1258000.0,0.0,1258000.0,1258000.0,0.0,DoS
80.0,1299000.0,149886.0,8393624.0,60.0,56.0,56.000053373897494,60.0,0.0,9923036.181678215,173076.21247113164,8.666586605820424,12.256404317432255,1000.0,0.0,17.333173211640847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115385.68129330255,57690.5311778291,56.0,60.0,57.333333333333336,5.333297750735005,0.0,1.0,0.0,1.0,0.0,0.4999799847884392,149886.0,1299000.0,0.0,1299000.0,1299000.0,0.0,DoS
80.0,1369000.0,150075.0,8404204.0,60.0,56.0,56.000026653339994,60.0,0.0,9427585.098612126,164434.6238130022,9.122166397910364,12.900691438148964,1000.0,0.0,18.24433279582073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109623.81300219138,54810.81081081081,56.0,60.0,57.333333333333336,5.333333333333336,0.0,1.0,0.0,1.0,0.0,0.49999000499750124,150075.0,1369000.0,0.0,1369000.0,1369000.0,0.0,DoS
80.0,1168000.0,143533.0,8037852.0,60.0,56.0,56.000027868155755,60.0,0.0,10568280.82191781,184330.4794520548,8.137558175180448,11.508245135940244,1000.0,0.0,16.275116350360896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122887.84246575343,61442.636986301375,56.0,60.0,57.333333333333336,5.333333333333335,0.0,1.0,0.0,1.0,0.0,0.49998954944159185,143533.0,1168000.0,0.0,1168000.0,1168000.0,0.0,DoS
80.0,1227000.0,148541.0,8318300.0,60.0,56.0,56.000026928592106,60.0,0.0,10411116.544417277,181589.24205378973,8.260401238723576,11.681971462446397,1000.0,0.0,16.520802477447152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121060.3096984515,60528.93235533822,56.0,60.0,57.333333333333336,5.333333333333335,0.0,1.0,0.0,1.0,0.0,0.49998990177796027,148541.0,1227000.0,0.0,1227000.0,1227000.0,0.0,DoS
80.0,1504000.0,161174.0,9025748.0,60.0,56.0,56.00002481789867,60.0,0.0,9216148.936170213,160746.6755319149,9.33083518419714,13.195793665759654,1000.0,0.0,18.66167036839428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107163.56382978724,53583.11170212766,56.0,60.0,57.333371938634116,5.333465685605451,0.0,1.0,0.0,1.0,0.0,0.5000124089493343,161174.0,1504000.0,0.0,1504000.0,1504000.0,0.0,DoS
80.0,1231000.0,141447.0,7921036.0,60.0,56.0,56.00002827914342,60.0,0.0,9881686.433793662,172354.99593826156,8.702967917084965,12.307855261239485,1000.0,0.0,17.40593583416993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114904.14297319252,57450.85296506905,56.0,60.0,57.333333333333336,5.333333333333335,0.0,1.0,0.0,1.0,0.0,0.4999893953212157,141447.0,1231000.0,0.0,1231000.0,1231000.0,0.0,DoS
80.0,1349000.0,164472.0,9210440.0,60.0,56.0,56.00004864049808,60.0,0.0,10485426.241660489,182885.10007412898,8.20100673588989,11.597974951008592,1000.0,0.0,16.40201347177978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121921.42327650111,60963.67679762787,56.0,60.0,57.3334089951036,5.333657563893686,0.0,1.0,0.0,1.0,0.0,0.5000243202490393,164472.0,1349000.0,0.0,1349000.0,1349000.0,0.0,DoS
80.0,1353000.0,150619.0,8434668.0,60.0,56.0,56.00002655707447,60.0,0.0,9573871.396895787,166985.9571322986,8.982035928143713,12.70251702730325,1000.0,0.0,17.964071856287426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111322.24685883222,55663.71027346637,56.0,60.0,57.33339234814015,5.333581174679468,0.0,1.0,0.0,1.0,0.0,0.5000232374401636,150619.0,1353000.0,0.0,1353000.0,1353000.0,0.0,DoS
80.0,1260000.0,152613.0,8546332.0,60.0,56.0,56.00002621008695,60.0,0.0,10416374.603174603,181680.95238095237,8.256231489004795,11.676074545842399,1000.0,0.0,16.51246297800959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121121.42857142857,60559.52380952381,56.0,60.0,57.333333333333336,5.333333333333336,0.0,1.0,0.0,1.0,0.0,0.49999017121739303,152613.0,1260000.0,0.0,1260000.0,1260000.0,0.0,DoS
80.0,1173000.0,148725.0,8328604.0,60.0,56.0,56.00002689527652,60.0,0.0,10903890.878090367,190184.1432225064,7.887092870014255,11.154033704470297,1000.0,0.0,15.77418574002851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126790.28132992327,63393.86189258312,56.0,60.0,57.333333333333336,5.333333333333336,0.0,1.0,0.0,1.0,0.0,0.4999899142713061,148725.0,1173000.0,0.0,1173000.0,1173000.0,0.0,DoS
80.0,1282000.0,150017.0,8400956.0,60.0,56.0,56.00002666364479,60.0,0.0,10063475.81903276,175525.74102964118,8.545755119453924,12.08552279065105,1000.0,0.0,17.091510238907848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117017.9407176287,58507.80031201248,56.0,60.0,57.333333333333336,5.333333333333335,0.0,1.0,0.0,1.0,0.0,0.4999900011332049,150017.0,1282000.0,0.0,1282000.0,1282000.0,0.0,DoS
80.0,1283000.0,149313.0,8361532.0,60.0,56.0,56.00002678936195,60.0,0.0,10008442.71239283,174565.86126266562,8.592745392198886,12.151977071666586,1000.0,0.0,17.18549078439777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116378.0202650039,58187.84099766173,56.0,60.0,57.333333333333336,5.333333333333336,0.0,1.0,0.0,1.0,0.0,0.4999899539892709,149313.0,1283000.0,0.0,1283000.0,1283000.0,0.0,DoS
80.0,1282000.0,149679.0,8382028.0,60.0,56.0,56.00002672385572,60.0,0.0,10040801.872074883,175130.26521060843,8.56505298039792,12.112814087322839,1000.0,0.0,17.13010596079584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116754.29017160686,58375.97503900156,56.0,60.0,57.333333333333336,5.333333333333336,0.0,1.0,0.0,1.0,0.0,0.49998997855410576,149679.0,1282000.0,0.0,1282000.0,1282000.0,0.0,DoS
80.0,1244000.0,151986.0,8511224.0,60.0,56.0,56.00005263642704,60.0,0.0,10507077.170418007,183262.8617363344,8.184748996644515,11.574983035674258,1000.0,0.0,16.36949799328903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122175.24115755627,61087.62057877814,56.0,60.0,57.33336842428469,5.333543873500451,0.0,1.0,0.0,1.0,0.0,0.5,151986.0,1244000.0,0.0,1244000.0,1244000.0,0.0,DoS
80.0,1264000.0,156065.0,8739644.0,60.0,56.0,56.00002563034633,60.0,0.0,10618278.481012657,185202.53164556963,8.099241336887431,11.454056943559003,1000.0,0.0,16.198482673774862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123469.14556962025,61733.38607594937,56.0,60.0,57.333333333333336,5.333333333333335,0.0,1.0,0.0,1.0,0.0,0.49999038862012624,156065.0,1264000.0,0.0,1264000.0,1264000.0,0.0,DoS
80.0,1147000.0,134007.0,7504396.0,60.0,56.0,56.00002984918698,60.0,0.0,10047529.206625981,175247.6024411508,8.559318239481815,12.104703938942587,1000.0,0.0,17.11863647896363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116832.60680034873,58414.99564080209,56.0,60.0,57.333333333333336,5.333333333333333,0.0,1.0,0.0,1.0,0.0,0.4999888065548815,134007.0,1147000.0,0.0,1147000.0,1147000.0,0.0,DoS
80.0,1222000.0,151687.0,8494476.0,60.0,56.0,56.00002637009104,60.0,0.0,10675119.476268413,186193.94435351883,8.056115923684454,11.39306839932441,1000.0,0.0,16.112231847368907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124130.11456628478,62063.82978723404,56.0,60.0,57.333333333333336,5.333333333333335,0.0,1.0,0.0,1.0,0.0,0.49999011121585896,151687.0,1222000.0,0.0,1222000.0,1222000.0,0.0,DoS
80.0,1385000.0,153431.0,8592140.0,60.0,56.0,56.00002607035084,60.0,0.0,9527061.371841155,166169.6750902527,9.026917812683308,12.76598959712401,1000.0,0.0,18.053835625366617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110780.50541516245,55389.169675090256,56.0,60.0,57.333333333333336,5.333333333333335,0.0,1.0,0.0,1.0,0.0,0.49999022361843437,153431.0,1385000.0,0.0,1385000.0,1385000.0,0.0,DoS
80.0,1217000.0,148195.0,8298924.0,60.0,56.0,56.00002699146395,60.0,0.0,10472213.640098602,182654.88907148724,8.212208321524487,11.613816385333122,1000.0,0.0,16.424416643048975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121770.7477403451,60884.14133114215,56.0,60.0,57.333333333333336,5.333333333333335,0.0,1.0,0.0,1.0,0.0,0.4999898782010189,148195.0,1217000.0,0.0,1217000.0,1217000.0,0.0,DoS
80.0,1216000.0,142536.0,7982024.0,60.0,56.0,56.000056126171636,60.0,0.0,10080529.605263159,175823.19078947368,8.531297795613678,12.065077047200555,1000.0,0.0,17.062595591227357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117217.1052631579,58606.085526315794,56.0,60.0,57.333333333333336,5.333333333333335,0.0,1.0,0.0,1.0,0.0,0.4999789526856373,142536.0,1216000.0,0.0,1216000.0,1216000.0,0.0,DoS
80.0,1247000.0,142319.0,7969868.0,60.0,56.0,56.00002810587483,60.0,0.0,9815130.71371291,171194.06575781875,8.761698659396869,12.390913073545219,1000.0,0.0,17.523397318793737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114129.1098636728,57064.95589414595,56.0,60.0,57.33335831627467,5.333445752883094,0.0,1.0,0.0,1.0,0.0,0.5000035132343538,142319.0,1247000.0,0.0,1247000.0,1247000.0,0.0,DoS
80.0,1283000.0,146890.0,8225844.0,60.0,56.0,56.00002723126149,60.0,0.0,9846238.503507406,171736.5549493375,8.733475828080541,12.3509999627291,1000.0,0.0,17.466951656161083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114489.47778643804,57247.077162899455,56.0,60.0,57.33338779511478,5.3335148553043,0.0,1.0,0.0,1.0,0.0,0.5000204234461162,146890.0,1283000.0,0.0,1283000.0,1283000.0,0.0,DoS
80.0,1216000.0,143093.0,8013212.0,60.0,56.0,56.000027953848196,60.0,0.0,10119993.421052631,176511.51315789475,8.498029239929556,12.018028204551504,1000.0,0.0,16.996058479859112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117675.16447368421,58836.34868421053,56.0,60.0,57.333333333333336,5.333333333333335,0.0,1.0,0.0,1.0,0.0,0.49998951730692626,143093.0,1216000.0,0.0,1216000.0,1216000.0,0.0,DoS
80.0,1199000.0,145467.0,8146156.0,60.0,56.0,56.00002749764551,60.0,0.0,10433758.13177648,181984.15346121768,8.242475905022479,11.656621212416244,1000.0,0.0,16.484951810044958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121323.60300250207,60660.550458715596,56.0,60.0,57.333333333333336,5.333333333333335,0.0,1.0,0.0,1.0,0.0,0.49998968838293223,145467.0,1199000.0,0.0,1199000.0,1199000.0,0.0,DoS
